jurisdiccion;ID1;sector;ambito;presentismo;respondente;matricula del marco;participa
78;100170049140631;Privado;Urbano;49;48;52;1
78;104650050700651;Privado;Urbano;45;30;50;1
78;109210052260671;Estatal;Urbano;67;64;77;1
78;118570055380711;Estatal;Urbano;84;78;98;1
78;123370056940731;Estatal;Urbano;41;41;47;1
78;128250058500751;Privado;Urbano;23;23;23;1
78;138250061620791;Estatal;Urbano;56;54;66;1
78;143370063180811;Estatal;Rural;6;6;6;1
78;145960063960821;Estatal;Urbano;110;109;122;1
78;159210067860871;Estatal;Urbano;74;74;95;1
78;167400070200901;Estatal;Urbano;72;71;94;1
78;178600073320941;Estatal;Urbano;31;30;50;1
78;181450074100951;Estatal;Urbano;62;53;74;1
78;184320074880961;Privado;Urbano;51;51;59;1
78;187210075660971;Estatal;Urbano;45;45;48;1
78;190120076440981;Privado;Urbano;50;50;57;1
78;198970078781011;Estatal;Urbano;58;58;65;1
78;204970080341032;Estatal;Urbano;81;81;94;1
78;121200468012121;Estatal;Urbano;40;40;46;1
78;142100546014142;Estatal;Urbano;65;65;76;1
78;249600936024249;Estatal;Urbano;36;34;37;1
78;294000109202829;Privado;Urbano;20;20;21;1
78;362100132603436;Privado;Urbano;38;38;44;1
78;432000156004043;Estatal;Urbano;47;47;54;1
78;479600171604447;Estatal;Urbano;60;58;80;1
78;503700179404650;Estatal;Urbano;22;22;32;1
78;627200218405662;Estatal;Urbano;70;70;88;1
78;729600249606472;Estatal;Urbano;89;89;110;1
78;835200280807283;Estatal;Urbano;84;81;95;1
78;889200296407688;Estatal;Urbano;54;48;59;1
78;916500304207891;Estatal;Urbano;27;27;33;1
78;971700319808297;Privado;Urbano;56;55;59;1
78;999600327608499;Estatal;Urbano;43;43;47;1
78;102770033540861;Estatal;Urbano;52;52;53;1
78;111320035880921;Estatal;Urbano;45;42;47;1
78;114210036660941;Estatal;Urbano;69;68;78;1
78;135000042121081;Privado;Urbano;72;72;86;1
78;147320045241161;Estatal;Urbano;90;88;116;1
78;150450046021181;Estatal;Urbano;40;39;55;1
78;156770047581221;Estatal;Urbano;47;47;58;1
78;182850053821381;Privado;Urbano;4;4;6;1
78;186200054601401;Privado;Urbano;0;0;2;0
78;192960056161441;Estatal;Urbano;32;14;42;1
78;203250058501502;Estatal;Urbano;71;68;90;1
78;206720059281522;Estatal;Urbano;77;77;96;1
78;227960063961642;Estatal;Urbano;38;35;45;1
78;246210067861742;Estatal;Urbano;59;59;86;1
78;261170070981822;Privado;Urbano;27;27;27;1
78;268770072541862;Estatal;Urbano;99;98;131;1
78;272600073321882;Estatal;Urbano;36;26;44;1
78;288120076441962;Estatal;Urbano;69;68;78;1
78;299970078782022;Estatal;Urbano;30;30;36;1
78;303960079562043;Estatal;Urbano;60;60;71;1
78;307970080342063;Estatal;Urbano;60;60;73;1
78;150500390015150;Estatal;Urbano;39;34;42;1
78;243200624024243;Estatal;Urbano;33;32;48;1
78;306000780030306;Privado;Urbano;24;24;28;1
78;532100132605153;Estatal;Urbano;40;39;50;1
78;872100210608187;Privado;Urbano;33;33;38;1
78;119520028081081;Estatal;Urbano;21;21;49;1
78;130650030421171;Estatal;Urbano;67;66;76;1
78;213600046801802;Privado;Urbano;14;14;17;1
78;217770047581832;Estatal;Urbano;74;72;82;1
78;260570055382132;Privado;Urbano;25;24;27;1
78;333210067862613;Estatal;Urbano;26;26;42;1
78;371450074102853;Privado;Urbano;7;7;7;1
78;376320074882883;Privado;Urbano;22;22;25;1
82;210057400021005;Estatal;Urbano;16;16;16;1
82;320065600032006;Estatal;Urbano;103;101;126;1
82;770090200077009;Privado;Urbano;39;39;42;1
82;165001230000165;Estatal;Urbano;42;42;42;1
82;165301230000165;Estatal;Rural;1;1;1;1
82;357001722000357;Estatal;Rural;2;2;2;1
82;621002214000621;Estatal;Urbano;35;32;46;1
82;102000278800010;Estatal;Urbano;48;42;55;1
82;115200295200011;Estatal;Urbano;4;4;4;1
82;184500369000018;Estatal;Urbano;80;70;103;1
82;211200393600021;Privado;Urbano;51;50;53;1
82;220500401800022;Estatal;Urbano;65;64;78;1
82;249600426400024;Privado;Urbano;19;19;24;1
82;280500451000028;Estatal;Rural;4;4;4;1
82;291200459200029;Estatal;Rural;1;1;1;1
82;324500483800032;Estatal;Urbano;36;36;37;1
82;336000492000033;Privado;Urbano;27;27;29;1
82;384000524800038;Estatal;Rural;0;0;2;0
82;448500565800044;Estatal;Rural;1;1;1;1
82;462000574000046;Estatal;Rural;2;2;2;1
82;475700582200047;Estatal;Rural;1;1;1;1
82;489600590400048;Estatal;Rural;3;3;3;1
82;503700598600050;Estatal;Urbano;52;51;55;1
82;623700664200062;Estatal;Urbano;28;27;33;1
82;688500697000068;Privado;Urbano;48;48;48;1
82;705200705200070;Privado;Urbano;41;41;46;1
82;864500779000086;Estatal;Urbano;31;31;33;1
82;101970084460001;Estatal;Urbano;16;16;18;1
82;400003280044000;Privado;Urbano;26;26;26;1
82;129600984012129;Privado;Urbano;24;24;24;1
82;179200131201617;Estatal;Urbano;47;47;51;1
82;205200147601820;Privado;Urbano;41;41;49;1
82;245700172202124;Privado;Urbano;63;63;66;1
82;273700188602327;Privado;Urbano;56;56;57;1
82;288000196802428;Privado;Urbano;36;34;38;1
82;332100221402733;Estatal;Urbano;12;12;17;1
82;347200229602834;Estatal;Urbano;33;33;39;1
82;378000246003037;Estatal;Urbano;37;37;38;1
82;378030246003037;Estatal;Rural;0;0;1;0
82;409600262403240;Estatal;Rural;0;0;6;0
82;442000278803444;Estatal;Urbano;44;44;46;1
82;475200295203647;Estatal;Urbano;113;106;122;1
82;544000328004054;Estatal;Urbano;44;44;113;1
82;579600344404257;Estatal;Urbano;99;94;106;1
82;749700418205174;Estatal;Urbano;42;36;46;1
82;769600426405276;Privado;Urbano;38;38;39;1
82;851200459205685;Privado;Urbano;46;45;51;1
82;113850056580691;Estatal;Urbano;36;36;41;1
82;140800065600801;Privado;Urbano;55;55;58;1
82;143370066420811;Privado;Urbano;85;84;87;1
82;145960067240821;Estatal;Urbano;50;50;54;1
82;153850069700851;Estatal;Urbano;3;0;6;0
82;161920072160881;Privado;Urbano;44;44;53;1
82;164650072980891;Estatal;Rural;17;17;17;1
82;167400073800901;Estatal;Urbano;83;82;96;1
82;170170074620911;Estatal;Urbano;83;83;100;1
82;175770076260931;Estatal;Urbano;81;64;85;1
82;190120080360981;Privado;Urbano;19;18;22;1
82;193050081180991;Privado;Urbano;86;86;92;1
82;196000082001001;Estatal;Urbano;55;54;71;1
82;204970084461032;Estatal;Urbano;13;13;14;1
82;142100574014142;Privado;Urbano;49;48;65;1
82;316500123003031;Estatal;Rural;14;14;14;1
82;339200131203233;Estatal;Urbano;40;40;44;1
82;385200147603638;Estatal;Urbano;83;75;99;1
82;408500155803840;Estatal;Urbano;116;115;123;1
82;627200229605662;Estatal;Rural;2;2;2;1
82;652500237805865;Estatal;Rural;1;1;3;1
82;678000246006067;Estatal;Rural;0;0;2;0
82;729600262406472;Estatal;Rural;3;3;3;1
82;782000278806878;Estatal;Urbano;21;21;21;1
82;808500287007080;Estatal;Urbano;51;49;53;1
82;835200295207283;Estatal;Urbano;32;32;45;1
82;889200311607688;Privado;Urbano;75;75;79;1
82;944000328008094;Estatal;Urbano;27;27;42;1
82;971700336208297;Privado;Urbano;27;27;32;1
82;102770035260861;Estatal;Urbano;88;88;96;1
82;105600036080881;Estatal;Urbano;66;64;68;1
82;114210038540941;Estatal;Urbano;30;23;37;1
82;123000041001001;Estatal;Urbano;2;2;2;1
82;128960042641041;Estatal;Urbano;1;1;2;1
82;138050045101101;Estatal;Urbano;35;35;36;1
82;150450048381181;Estatal;Urbano;61;61;66;1
82;169650053301301;Privado;Urbano;0;0;25;0
82;172920054121321;Privado;Urbano;17;17;22;1
82;179520055761361;Estatal;Rural;6;5;7;1
82;186200057401401;Estatal;Urbano;20;19;23;1
82;189570058221421;Estatal;Urbano;72;72;90;1
82;192960059041441;Estatal;Urbano;21;21;25;1
82;196370059861461;Estatal;Urbano;72;72;81;1
82;206720062321522;Estatal;Urbano;44;44;49;1
82;210210063141542;Estatal;Urbano;67;66;71;1
82;224370066421622;Privado;Urbano;35;34;36;1
82;246210071341742;Estatal;Rural;2;1;2;1
82;253650072981782;Estatal;Urbano;24;24;28;1
82;261170074621822;Estatal;Urbano;100;96;110;1
82;276450077901902;Privado;Urbano;20;20;21;1
82;280320078721922;Estatal;Urbano;76;73;86;1
82;284210079541942;Privado;Urbano;58;57;61;1
82;296000082002002;Estatal;Urbano;49;48;55;1
82;150500410015150;Estatal;Urbano;37;37;42;1
82;181200492018181;Privado;Urbano;27;27;27;1
82;274500738027274;Estatal;Rural;1;1;2;1
82;337700902033337;Estatal;Rural;1;1;1;1
82;401700106603940;Estatal;Rural;4;4;4;1
82;665700172206366;Estatal;Rural;10;10;12;1
82;699600180406669;Estatal;Rural;6;6;6;1
82;768000196807276;Estatal;Urbano;71;70;76;1
82;837200213207883;Estatal;Urbano;46;46;48;1
82;872100221408187;Privado;Urbano;32;31;34;1
82;115850028701051;Privado;Urbano;28;26;30;1
82;141960034441261;Estatal;Rural;2;2;2;1
82;145770035261291;Estatal;Rural;28;28;28;1
82;153450036901351;Estatal;Urbano;58;58;64;1
82;173000041001501;Estatal;Urbano;12;12;13;1
82;180960042641561;Privado;Urbano;9;9;9;1
82;197120045921681;Estatal;Rural;3;0;3;0
82;201210046741712;Estatal;Rural;22;2;22;1
82;209450048381772;Estatal;Rural;11;11;12;1
82;213600049201802;Estatal;Rural;2;2;2;1
82;217770050021832;Estatal;Rural;7;7;9;1
82;221960050841862;Estatal;Rural;9;9;11;1
82;230400052481922;Estatal;Rural;2;2;2;1
82;238920054121982;Estatal;Rural;5;5;5;1
82;243210054942012;Estatal;Rural;2;2;3;1
82;247520055762042;Estatal;Rural;2;2;2;1
82;251850056582072;Estatal;Rural;0;0;1;0
82;256200057402102;Estatal;Rural;25;25;28;1
82;269370059862192;Estatal;Rural;2;2;2;1
82;273800060682222;Estatal;Rural;1;1;1;1
82;278250061502252;Estatal;Rural;1;1;1;1
82;282720062322282;Estatal;Rural;1;1;1;1
82;287210063142312;Estatal;Rural;2;2;2;1
82;309960067242463;Estatal;Urbano;61;61;67;1
82;314570068062493;Estatal;Rural;35;34;36;1
82;319200068882523;Estatal;Rural;4;4;4;1
82;328520070522583;Estatal;Urbano;2;2;2;1
82;337920072162643;Estatal;Rural;9;9;10;1
82;356960075442763;Estatal;Rural;5;5;6;1
82;366600077082823;Privado;Urbano;42;42;46;1
82;371450077902853;Estatal;Urbano;52;52;59;1
82;386120080362943;Privado;Urbano;62;62;66;1
82;391050081182973;Estatal;Urbano;90;90;115;1
82;200500410020200;Estatal;Urbano;21;21;28;1
82;200505410020200;Estatal;Rural;1;1;1;1
82;323200656032323;Estatal;Urbano;6;6;10;1
82;323208656032323;Estatal;Urbano;0;0;1;0
82;406000820040406;Estatal;Rural;10;10;10;1
82;531700106605253;Estatal;Urbano;29;22;32;1
82;875700172208487;Estatal;Urbano;58;58;60;1
82;100800019680961;Estatal;Rural;4;3;4;1
82;105250020501001;Estatal;Urbano;50;49;53;1
82;109720021321041;Estatal;Urbano;64;57;67;1
82;123250023781161;Estatal;Urbano;6;0;6;0
82;127800024601201;Privado;Urbano;48;48;48;1
82;132370025421241;Estatal;Urbano;62;62;65;1
82;164920031161521;Estatal;Rural;1;1;1;1
82;203320037721842;Estatal;Rural;6;6;6;1
82;208210038541882;Estatal;Urbano;6;6;6;1
82;208214738541882;Estatal;Urbano;1;1;1;1
82;237970043462122;Estatal;Urbano;66;66;76;1
82;253120045922242;Estatal;Urbano;95;93;101;1
82;263320047562322;Estatal;Urbano;23;23;24;1
82;263337447562322;Estatal;Urbano;1;1;1;1
82;263343247562322;Estatal;Urbano;1;1;7;1
82;263354847562322;Estatal;Rural;0;0;1;0
82;294400052482562;Privado;Urbano;65;63;68;1
82;304920054122643;Privado;Urbano;54;54;56;1
82;342370059862923;Estatal;Urbano;52;50;57;1
82;347800060682963;Estatal;Urbano;18;18;21;1
82;353250061503003;Privado;Urbano;84;83;87;1
82;358720062323043;Privado;Urbano;46;45;47;1
82;425920072163524;Privado;Urbano;89;87;90;1
82;443170074623644;Estatal;Rural;4;3;4;1
82;448960075443684;Estatal;Urbano;2;2;2;1
82;460600077083764;Estatal;Urbano;4;4;4;1
82;466450077903804;Estatal;Urbano;8;8;8;1
82;478210079543884;Estatal;Rural;6;6;6;1
82;490050081183964;Privado;Urbano;12;12;14;1
82;507960083644085;Estatal;Rural;3;3;3;1
82;250500410025250;Estatal;Rural;2;2;2;1
82;352100574035352;Estatal;Rural;1;1;1;1
82;403200656040403;Estatal;Urbano;58;58;71;1
82;454500738045454;Estatal;Rural;13;13;14;1
82;609600984060609;Privado;Urbano;8;0;9;0
82;714000114807071;Privado;Urbano;56;55;59;1
82;766500123007576;Estatal;Urbano;67;58;78;1
82;978500155809597;Estatal;Urbano;76;74;88;1
82;141210022141351;Estatal;Rural;3;0;4;0
82;157800024601501;Estatal;Rural;3;3;3;1
82;163370025421551;Estatal;Rural;1;1;1;1
82;180200027881701;Estatal;Rural;4;4;4;1
82;202920031161902;Estatal;Rural;2;2;2;1
82;220170033622052;Estatal;Urbano;36;36;39;1
82;220182333622052;Estatal;Rural;3;3;11;1
82;225960034442102;Estatal;Urbano;29;29;31;1
82;243450036902252;Estatal;Urbano;23;23;24;1
82;321320047562903;Privado;Urbano;13;13;15;1
82;345960050843103;Estatal;Rural;1;1;1;1
82;352170051663153;Privado;Urbano;28;28;29;1
82;370920054123303;Estatal;Rural;2;2;2;1
82;389850056583453;Estatal;Rural;7;7;9;1
82;408960059043604;Estatal;Rural;13;13;13;1
82;434720062323804;Estatal;Rural;1;1;2;1
82;447720063963904;Estatal;Rural;20;20;21;1
82;447727863963904;Estatal;Rural;1;1;1;1
82;467370066424054;Estatal;Rural;13;0;13;0
82;480570068064154;Estatal;Rural;9;8;9;1
82;500520070524305;Estatal;Rural;30;30;31;1
82;507210071344355;Estatal;Rural;1;1;1;1
82;513920072164405;Estatal;Rural;1;1;7;1
82;520650072984455;Estatal;Rural;5;5;5;1
82;527400073804505;Estatal;Rural;5;5;5;1
82;547770076264655;Estatal;Rural;3;0;3;0
82;589050081184955;Estatal;Rural;3;3;3;1
82;609960083645106;Estatal;Rural;19;15;21;1
82;616970084465156;Privado;Rural;28;28;30;1
82;240000328024240;Estatal;Rural;7;7;10;1
82;240008328024240;Estatal;Rural;4;1;4;1
82;300500410030300;Estatal;Rural;6;5;6;1
82;361200492036361;Estatal;Rural;8;8;8;1
82;544500738054544;Estatal;Rural;19;19;21;1
82;916500123009091;Estatal;Rural;2;2;2;1
82;110520014761081;Estatal;Rural;10;1;10;1
82;116850015581141;Estatal;Urbano;54;54;66;1
82;116851915581141;Estatal;Rural;2;2;2;1
82;116853815581141;Estatal;Urbano;0;0;1;0
82;123200016401201;Estatal;Rural;8;8;8;1
82;135960018041321;Estatal;Rural;16;16;17;1
82;181250023781741;Privado;Urbano;45;45;51;1
82;207570027061982;Estatal;Urbano;28;28;35;1
82;220850028702102;Estatal;Urbano;15;15;15;1
82;220853528702102;Estatal;Rural;11;1;11;1
82;234210030342222;Estatal;Urbano;19;19;23;1
82;267960034442522;Estatal;Urbano;44;44;49;1
82;281600036082642;Estatal;Rural;19;19;20;1
82;323000041003003;Estatal;Rural;1;1;2;1
82;336960042643123;Estatal;Urbano;34;30;37;1
82;343970043463183;Estatal;Urbano;13;13;14;1
82;351000044283243;Estatal;Urbano;45;41;48;1
82;386450048383543;Estatal;Urbano;35;34;40;1
82;407960050843724;Estatal;Rural;3;2;3;1
82;415170051663784;Estatal;Rural;11;11;11;1
82;422400052483844;Estatal;Rural;4;4;5;1
82;444210054944024;Estatal;Urbano;18;18;19;1
82;458850056584144;Estatal;Rural;1;1;1;1
82;473570058224264;Estatal;Rural;21;21;22;1
82;495800060684444;Estatal;Rural;8;8;9;1
82;510720062324565;Estatal;Rural;2;2;2;1
82;518210063144625;Estatal;Rural;3;3;3;1
82;525720063964685;Estatal;Rural;1;1;1;1
82;555960067244925;Estatal;Rural;3;0;3;0
82;571200068885045;Estatal;Rural;2;2;14;1
82;578850069705105;Estatal;Urbano;5;5;5;1
82;601920072165286;Estatal;Urbano;49;49;50;1
82;601928872165286;Estatal;Rural;3;3;3;1
82;601937672165286;Estatal;Rural;2;2;3;1
82;609650072985346;Estatal;Rural;1;1;2;1
82;632960075445526;Estatal;Urbano;73;73;74;1
82;640770076265586;Estatal;Urbano;18;18;20;1
82;656450077905706;Privado;Urbano;4;4;6;1
82;664320078725766;Estatal;Urbano;8;8;10;1
82;672210079545826;Estatal;Urbano;8;8;8;1
82;680120080365886;Estatal;Rural;1;1;1;1
82;634500738063634;Privado;Urbano;61;61;64;1
82;921700106609192;Estatal;Urbano;17;17;22;1
82;113920013121121;Estatal;Rural;17;17;20;1
82;128520014761261;Estatal;Rural;4;4;4;1
82;143200016401401;Estatal;Urbano;5;5;6;1
82;150570017221471;Estatal;Urbano;45;45;46;1
82;187720021321821;Estatal;Urbano;59;59;61;1
82;225370025422172;Estatal;Rural;3;3;3;1
82;240570027062312;Estatal;Rural;1;1;1;1
82;248200027882382;Estatal;Rural;2;2;2;1
82;286650031982732;Estatal;Urbano;45;44;48;1
82;302170033622873;Estatal;Rural;6;6;6;1
82;317770035263013;Estatal;Rural;1;1;1;1
82;333450036903153;Estatal;Urbano;4;4;4;1
82;341320037723223;Estatal;Rural;2;2;2;1
82;357120039363363;Privado;Urbano;54;51;56;1
82;365050040183433;Estatal;Urbano;52;51;55;1
82;373000041003503;Estatal;Urbano;33;32;44;1
82;461770050024274;Estatal;Urbano;15;15;20;1
82;478170051664414;Estatal;Rural;16;16;17;1
82;536200057404905;Estatal;Urbano;42;42;44;1
82;536207057404905;Estatal;Rural;2;2;2;1
82;603720063965466;Privado;Urbano;0;0;29;0
82;629370066425676;Estatal;Urbano;68;67;83;1
82;655200068885886;Privado;Rural;2;2;3;1
82;716170074626377;Estatal;Rural;4;4;6;1
82;751450077906657;Estatal;Rural;1;1;1;1
82;760320078726727;Estatal;Urbano;48;48;51;1
82;787050081186937;Estatal;Urbano;33;33;40;1
82;796000082007007;Estatal;Rural;0;0;2;0
82;804970082827078;Estatal;Urbano;36;36;37;1
82;320000328032320;Estatal;Urbano;13;13;14;1
82;562100574056562;Privado;Urbano;38;38;44;1
82;724500738072724;Estatal;Urbano;35;35;39;1
82;105170010661041;Estatal;Urbano;67;66;71;1
82;113400011481121;Estatal;Urbano;36;34;49;1
82;121650012301201;Estatal;Urbano;65;65;82;1
82;146520014761441;Estatal;Urbano;52;52;58;1
82;171570017221681;Estatal;Rural;27;27;32;1
82;179960018041761;Estatal;Rural;25;24;26;1
82;188370018861841;Estatal;Rural;11;11;13;1
82;256370025422482;Privado;Urbano;23;23;25;1
82;308210030342963;Estatal;Urbano;36;33;43;1
82;334400032803203;Estatal;Urbano;67;67;80;1
82;343170033623283;Privado;Urbano;80;80;84;1
82;378450036903603;Estatal;Urbano;22;21;23;1
82;396210038543763;Estatal;Urbano;6;6;8;1
82;431970041824084;Estatal;Urbano;21;21;22;1
82;477120045924484;Estatal;Urbano;46;46;56;1
82;531960050844965;Estatal;Urbano;72;67;73;1
82;550400052485125;Privado;Urbano;33;33;35;1
82;559650053305205;Estatal;Urbano;12;0;12;0
82;559656553305205;Estatal;Rural;1;1;1;1
82;568920054125285;Estatal;Urbano;34;32;36;1
82;606200057405606;Estatal;Urbano;75;75;86;1
82;624960059045766;Estatal;Urbano;29;17;34;1
82;634370059865846;Estatal;Urbano;52;52;61;1
82;643800060685926;Estatal;Urbano;71;65;73;1
82;672210063146166;Privado;Urbano;32;32;32;1
82;681720063966246;Estatal;Urbano;66;65;86;1
82;700800065606407;Estatal;Urbano;43;42;44;1
82;739200068886727;Estatal;Rural;3;3;4;1
82;748850069706807;Estatal;Urbano;14;14;15;1
82;777920072167047;Estatal;Rural;0;0;1;0
82;816960075447368;Estatal;Urbano;47;47;54;1
82;826770076267448;Estatal;Urbano;64;64;82;1
82;836600077087528;Privado;Urbano;58;57;64;1
82;876120080367848;Estatal;Urbano;46;44;48;1
82;896000082008008;Estatal;Urbano;44;44;68;1
82;905970082828089;Estatal;Urbano;70;69;84;1
82;915960083648169;Estatal;Urbano;66;66;81;1
82;925970084468249;Privado;Urbano;53;53;57;1
82;360000328036360;Privado;Urbano;79;79;86;1
82;541200492054541;Privado;Urbano;52;52;60;1
82;906000820090906;Privado;Urbano;20;20;20;1
82;108960098410810;Estatal;Urbano;42;41;58;1
82;118170010661171;Estatal;Urbano;89;87;99;1
82;183200016401801;Estatal;Urbano;43;42;57;1
82;211370018862072;Estatal;Urbano;55;53;63;1
82;258720022962522;Estatal;Urbano;64;59;71;1
82;268250023782612;Estatal;Urbano;8;8;8;1
82;287370025422792;Estatal;Urbano;17;17;19;1
82;296960026242882;Estatal;Urbano;55;51;59;1
82;316200027883063;Estatal;Urbano;14;14;16;1
82;325850028703153;Estatal;Urbano;35;34;41;1
82;335520029523243;Estatal;Urbano;36;36;43;1
82;364650031983513;Estatal;Urbano;34;33;54;1
82;374400032803603;Estatal;Urbano;35;26;42;1
82;384170033623693;Estatal;Urbano;45;45;53;1
82;403770035263874;Estatal;Urbano;45;45;50;1
82;413600036083964;Estatal;Urbano;42;42;49;1
82;423450036904054;Privado;Urbano;60;59;65;1
82;433320037724144;Estatal;Urbano;81;79;91;1
82;453120039364324;Privado;Urbano;163;160;183;1
82;463050040184414;Estatal;Urbano;18;18;20;1
82;473000041004504;Estatal;Urbano;14;14;17;1
82;482970041824594;Estatal;Urbano;8;8;11;1
82;543210046745135;Estatal;Urbano;66;51;84;1
82;583770050025495;Privado;Urbano;75;74;79;1
82;614400052485766;Estatal;Rural;2;2;3;1
82;655520055766126;Estatal;Rural;1;1;1;1
82;665850056586216;Estatal;Rural;3;3;3;1
82;812570068067478;Estatal;Urbano;31;29;41;1
82;823200068887568;Estatal;Urbano;38;38;38;1
82;855210071347838;Estatal;Urbano;66;65;70;1
82;865920072167928;Privado;Urbano;28;27;28;1
82;930600077088469;Estatal;Urbano;76;76;84;1
82;941450077908559;Privado;Urbano;78;78;83;1
82;952320078728649;Estatal;Rural;1;1;1;1
82;996000082009009;Estatal;Rural;1;1;1;1
82;100697008282909;Estatal;Rural;2;2;2;1
82;102897008446927;Estatal;Rural;6;6;6;1
82;32804003280400;Estatal;Rural;4;4;4;1
82;432804043280404;Estatal;Rural;0;0;1;0
82;120049206012004;Estatal;Rural;1;1;1;1
82;320065608032006;Estatal;Urbano;98;98;126;1
82;450073809045007;Estatal;Urbano;71;71;87;1
82;600082010060008;Estatal;Rural;3;3;3;1
82;165001230150165;Estatal;Rural;18;17;19;1
82;165601230150165;Estatal;Rural;1;1;1;1
82;725002378290725;Estatal;Urbano;28;28;29;1
82;957002706330957;Estatal;Urbano;64;62;68;1
82;102000278834010;Estatal;Rural;43;43;45;1
82;108500287035010;Estatal;Rural;2;2;2;1
82;136500319839013;Estatal;Urbano;8;7;9;1
82;159600344442015;Estatal;Rural;1;1;1;1
82;184500369045018;Privado;Urbano;42;41;46;1
82;193200377246019;Estatal;Urbano;9;5;27;1
82;202100385447020;Estatal;Urbano;47;47;64;1
